variant,family,scenario,prompt_id,tolerance_mode,percentile,tolerance_scale,signature_scalars_per_checkpoint,signature_bytes_per_checkpoint_fp32,reveal_payload_bytes_per_trace,reference_capture_file_bytes,candidate_capture_file_bytes,metadata_bytes,commitment_head_bytes,commitment_chain_bytes,validator_storage_head_bytes,validator_storage_full_chain_bytes,reference_capture_load_ms,candidate_capture_load_ms,commitment_generation_ms,replay_ms,compare_ms,challenge_latency_ms,detected,first_mismatch_stage,first_mismatch_checkpoint,verdict_bytes
projcos16,projcos,honest_homo,eval_181,checkpoint_specific,99.0,1.5,256,1024,3072,102309,102309,2132,32,96,206969,207033,1.637584,1.6065,0.322833,0.298167,0.045208,3.587459,0,,,187
projcos16,projcos,honest_homo,eval_182,checkpoint_specific,99.0,1.5,256,1024,3072,109895,109895,2132,32,96,222141,222205,1.922833,1.649625,0.36,0.300667,0.047542,3.920667,0,,,187
projcos16,projcos,honest_homo,eval_183,checkpoint_specific,99.0,1.5,256,1024,3072,94722,94722,2132,32,96,191795,191859,1.590709,1.559959,0.318917,0.290792,0.049,3.49046,0,,,187
projcos16,projcos,honest_homo,eval_184,checkpoint_specific,99.0,1.5,256,1024,3072,94570,94570,2132,32,96,191491,191555,2.059417,1.756083,0.385125,0.305125,0.049209,4.169834,0,,,187
projcos16,projcos,honest_homo,eval_185,checkpoint_specific,99.0,1.5,256,1024,3072,94672,94672,2132,32,96,191695,191759,1.567917,1.577209,0.309584,0.281291,0.042375,3.468792,0,,,187
projcos16,projcos,honest_homo,eval_186,checkpoint_specific,99.0,1.5,256,1024,3072,94661,94661,2132,32,96,191673,191737,1.674209,1.66475,0.336167,0.290125,0.047292,3.676376,0,,,187
projcos16,projcos,honest_homo,eval_187,checkpoint_specific,99.0,1.5,256,1024,3072,125291,125291,2132,32,96,252933,252997,1.607167,1.659292,0.334375,0.299042,0.040792,3.606293,0,,,187
projcos16,projcos,honest_homo,eval_188,checkpoint_specific,99.0,1.5,256,1024,3072,125342,125342,2132,32,96,253035,253099,2.125667,1.785,0.427167,0.347333,0.053292,4.311292,0,,,187
projcos16,projcos,honest_homo,eval_189,checkpoint_specific,99.0,1.5,256,1024,3072,125401,125401,2132,32,96,253153,253217,1.638875,1.604833,0.328958,0.297917,0.044583,3.586208,0,,,187
projcos16,projcos,honest_homo,eval_190,checkpoint_specific,99.0,1.5,256,1024,3072,94685,94685,2132,32,96,191721,191785,1.681917,1.629375,0.328,0.288625,0.052958,3.652875,0,,,187
projcos16,projcos,honest_homo,eval_191,checkpoint_specific,99.0,1.5,256,1024,3072,102365,102365,2132,32,96,207081,207145,1.611625,1.59625,0.322625,0.301583,0.039791,3.549249,0,,,187
projcos16,projcos,honest_homo,eval_192,checkpoint_specific,99.0,1.5,256,1024,3072,109963,109963,2132,32,96,222277,222341,2.1815,1.666167,0.383459,0.311917,0.050167,4.209751,0,,,187
projcos16,projcos,honest_homo,eval_193,checkpoint_specific,99.0,1.5,256,1024,3072,94729,94729,2132,32,96,191809,191873,1.594959,1.597333,0.332834,0.28175,0.0505,3.524542,0,,,187
projcos16,projcos,honest_homo,eval_194,checkpoint_specific,99.0,1.5,256,1024,3072,94732,94732,2132,32,96,191815,191879,1.696334,1.627125,0.333833,0.289666,0.045167,3.658292,0,,,187
projcos16,projcos,honest_homo,eval_195,checkpoint_specific,99.0,1.5,256,1024,3072,94608,94608,2132,32,96,191567,191631,1.569833,1.55975,0.308583,0.295834,0.040666,3.466083,0,,,187
projcos16,projcos,honest_homo,eval_196,checkpoint_specific,99.0,1.5,256,1024,3072,94721,94721,2132,32,96,191793,191857,2.002125,1.678208,0.387083,0.288458,0.051417,4.020208,0,,,187
projcos16,projcos,honest_homo,eval_197,checkpoint_specific,99.0,1.5,256,1024,3072,125292,125292,2132,32,96,252935,252999,1.731916,1.68175,0.34075,0.296375,0.051917,3.761958,0,,,187
projcos16,projcos,honest_homo,eval_198,checkpoint_specific,99.0,1.5,256,1024,3072,125348,125348,2132,32,96,253047,253111,1.86625,1.676833,0.345292,0.299084,0.043541,3.885708,0,,,187
projcos16,projcos,honest_homo,eval_199,checkpoint_specific,99.0,1.5,256,1024,3072,125330,125330,2132,32,96,253011,253075,1.729792,1.613125,0.342625,0.302167,0.054709,3.699793,0,,,187
projcos16,projcos,honest_homo,eval_200,checkpoint_specific,99.0,1.5,256,1024,3072,94667,94667,2132,32,96,191685,191749,1.921417,1.861084,0.436041,0.301292,0.057917,4.14171,0,,,187
projcos16,projcos,honest_hetero,eval_001,checkpoint_specific,99.0,1.5,256,1024,3072,125482,125387,2147,32,96,253237,253301,1.69475,1.679167,0.338,0.294625,0.045333,3.713875,0,,,189
projcos16,projcos,honest_hetero,eval_002,checkpoint_specific,99.0,1.5,256,1024,3072,133215,133175,2147,32,96,268758,268822,1.896709,1.869833,0.389583,0.435042,0.050708,4.252292,0,,,189
projcos16,projcos,honest_hetero,eval_003,checkpoint_specific,99.0,1.5,256,1024,3072,117767,117824,2147,32,96,237962,238026,1.63725,1.924042,0.48425,0.299292,0.040084,3.900668,1,prefill,C1,192
projcos16,projcos,honest_hetero,eval_004,checkpoint_specific,99.0,1.5,256,1024,3072,117850,117850,2147,32,96,238068,238132,1.769167,1.644375,0.326,0.297292,0.045208,3.756042,0,,,189
projcos16,projcos,honest_hetero,eval_005,checkpoint_specific,99.0,1.5,256,1024,3072,117858,117819,2147,32,96,238048,238112,1.652417,1.724875,0.370125,0.325916,0.047708,3.750916,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_006,checkpoint_specific,99.0,1.5,256,1024,3072,117770,117847,2147,32,96,237985,238049,1.7195,1.617459,0.361042,0.328959,0.046375,3.712293,0,,,189
projcos16,projcos,honest_hetero,eval_007,checkpoint_specific,99.0,1.5,256,1024,3072,148420,148372,2147,32,96,299160,299224,1.656667,2.23275,0.471125,0.333542,0.055791,4.27875,0,,,189
projcos16,projcos,honest_hetero,eval_008,checkpoint_specific,99.0,1.5,256,1024,3072,148457,148442,2147,32,96,299267,299331,1.754584,1.660875,0.368125,0.367625,0.042,3.825084,0,,,189
projcos16,projcos,honest_hetero,eval_009,checkpoint_specific,99.0,1.5,256,1024,3072,148426,148502,2147,32,96,299296,299360,1.759,1.752,0.399959,0.351542,0.064375,3.926917,0,,,189
projcos16,projcos,honest_hetero,eval_010,checkpoint_specific,99.0,1.5,256,1024,3072,117800,117752,2147,32,96,237920,237984,1.642541,1.633958,0.322792,0.299625,0.043,3.619124,0,,,189
projcos16,projcos,honest_hetero,eval_011,checkpoint_specific,99.0,1.5,256,1024,3072,94626,94634,2147,32,96,191628,191692,1.636542,1.93975,0.385833,0.295875,0.054875,3.927042,0,,,189
projcos16,projcos,honest_hetero,eval_012,checkpoint_specific,99.0,1.5,256,1024,3072,102352,102368,2147,32,96,207088,207152,1.572917,1.496625,0.312709,0.293375,0.039958,3.402875,0,,,189
projcos16,projcos,honest_hetero,eval_013,checkpoint_specific,99.0,1.5,256,1024,3072,86922,86927,2147,32,96,176217,176281,1.581625,1.570625,0.335041,0.291625,0.04375,3.487625,0,,,189
projcos16,projcos,honest_hetero,eval_014,checkpoint_specific,99.0,1.5,256,1024,3072,87105,87044,2147,32,96,176517,176581,1.703958,1.470875,0.306583,0.2925,0.0425,3.509833,0,,,189
projcos16,projcos,honest_hetero,eval_015,checkpoint_specific,99.0,1.5,256,1024,3072,87073,87024,2147,32,96,176465,176529,1.56075,1.936417,0.386084,0.346667,0.050291,3.894125,0,,,189
projcos16,projcos,honest_hetero,eval_016,checkpoint_specific,99.0,1.5,256,1024,3072,87039,87017,2147,32,96,176424,176488,1.664916,1.522875,0.317375,0.295292,0.040208,3.523291,0,,,189
projcos16,projcos,honest_hetero,eval_017,checkpoint_specific,99.0,1.5,256,1024,3072,117810,117702,2147,32,96,237880,237944,1.653667,1.640292,0.3535,0.30925,0.052125,3.655334,0,,,189
projcos16,projcos,honest_hetero,eval_018,checkpoint_specific,99.0,1.5,256,1024,3072,117836,117777,2147,32,96,237981,238045,1.594708,1.679333,0.320083,0.306417,0.050583,3.631041,0,,,189
projcos16,projcos,honest_hetero,eval_019,checkpoint_specific,99.0,1.5,256,1024,3072,117780,117794,2147,32,96,237942,238006,1.61925,1.876583,0.461834,0.308542,0.053833,3.858208,0,,,189
projcos16,projcos,honest_hetero,eval_020,checkpoint_specific,99.0,1.5,256,1024,3072,87036,87013,2147,32,96,176417,176481,1.694084,1.555583,0.317084,0.286,0.047042,3.582709,0,,,189
projcos16,projcos,honest_hetero,eval_021,checkpoint_specific,99.0,1.5,256,1024,3072,102280,102278,2147,32,96,206926,206990,1.668125,1.585125,0.34825,0.330291,0.045875,3.629416,0,,,189
projcos16,projcos,honest_hetero,eval_022,checkpoint_specific,99.0,1.5,256,1024,3072,110000,109959,2147,32,96,222327,222391,1.659917,1.549167,0.315084,0.294375,0.045083,3.548542,0,,,189
projcos16,projcos,honest_hetero,eval_023,checkpoint_specific,99.0,1.5,256,1024,3072,94637,94688,2147,32,96,191693,191757,1.534584,1.610916,0.79475,0.495334,0.054625,3.695459,0,,,189
projcos16,projcos,honest_hetero,eval_024,checkpoint_specific,99.0,1.5,256,1024,3072,94661,94655,2147,32,96,191684,191748,1.744041,1.4765,0.3115,0.288458,0.046667,3.555666,0,,,189
projcos16,projcos,honest_hetero,eval_025,checkpoint_specific,99.0,1.5,256,1024,3072,94647,94608,2147,32,96,191623,191687,1.517459,1.533417,0.306792,0.288,0.04175,3.380626,0,,,189
projcos16,projcos,honest_hetero,eval_026,checkpoint_specific,99.0,1.5,256,1024,3072,94616,94641,2147,32,96,191625,191689,1.628541,1.582292,0.324959,0.289666,0.041208,3.541707,0,,,189
projcos16,projcos,honest_hetero,eval_027,checkpoint_specific,99.0,1.5,256,1024,3072,125451,125318,2147,32,96,253137,253201,1.629708,1.653917,0.339584,0.625,0.102292,4.010917,0,,,189
projcos16,projcos,honest_hetero,eval_028,checkpoint_specific,99.0,1.5,256,1024,3072,125349,125330,2147,32,96,253047,253111,1.882333,1.592875,0.364667,0.302291,0.044208,3.821707,0,,,189
projcos16,projcos,honest_hetero,eval_029,checkpoint_specific,99.0,1.5,256,1024,3072,125386,125406,2147,32,96,253160,253224,1.626542,1.853,0.339833,0.328625,0.044791,3.852958,0,,,189
projcos16,projcos,honest_hetero,eval_030,checkpoint_specific,99.0,1.5,256,1024,3072,94604,94632,2147,32,96,191604,191668,1.711917,1.516291,0.306708,0.289709,0.041416,3.559333,0,,,189
projcos16,projcos,honest_hetero,eval_031,checkpoint_specific,99.0,1.5,256,1024,3072,109980,109933,2147,32,96,222281,222345,1.578709,1.610416,0.329333,0.503625,0.1215,3.81425,0,,,189
projcos16,projcos,honest_hetero,eval_032,checkpoint_specific,99.0,1.5,256,1024,3072,117729,117742,2147,32,96,237839,237903,2.137,1.697834,0.365125,0.290542,0.047792,4.173168,0,,,189
projcos16,projcos,honest_hetero,eval_033,checkpoint_specific,99.0,1.5,256,1024,3072,102388,102412,2147,32,96,207171,207235,1.6275,1.637292,0.330041,0.319875,0.04725,3.631917,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_034,checkpoint_specific,99.0,1.5,256,1024,3072,102368,102360,2147,32,96,207096,207160,1.737541,1.7335,0.317125,0.337,0.044584,3.852625,0,,,189
projcos16,projcos,honest_hetero,eval_035,checkpoint_specific,99.0,1.5,256,1024,3072,102434,102369,2147,32,96,207171,207235,1.604791,1.609958,0.423333,0.317333,0.107875,3.639957,0,,,189
projcos16,projcos,honest_hetero,eval_036,checkpoint_specific,99.0,1.5,256,1024,3072,102317,102345,2147,32,96,207033,207097,1.715583,2.2965,0.397042,0.2925,0.047166,4.351749,1,prefill,C2,192
projcos16,projcos,honest_hetero,eval_037,checkpoint_specific,99.0,1.5,256,1024,3072,133104,133072,2147,32,96,268544,268608,2.115375,1.826708,0.456916,0.3435,0.0505,4.336083,0,,,189
projcos16,projcos,honest_hetero,eval_038,checkpoint_specific,99.0,1.5,256,1024,3072,133066,133104,2147,32,96,268538,268602,1.758083,1.718542,0.362042,0.341333,0.041333,3.859291,0,,,189
projcos16,projcos,honest_hetero,eval_039,checkpoint_specific,99.0,1.5,256,1024,3072,133119,133130,2147,32,96,268617,268681,1.735167,2.559917,0.46925,0.343458,0.053708,4.69225,0,,,189
projcos16,projcos,honest_hetero,eval_040,checkpoint_specific,99.0,1.5,256,1024,3072,102368,102351,2147,32,96,207087,207151,1.7275,1.626709,0.321,0.302,0.044125,3.700334,0,,,189
projcos16,projcos,honest_hetero,eval_041,checkpoint_specific,99.0,1.5,256,1024,3072,117762,117781,2147,32,96,237911,237975,1.696,1.771208,0.411416,0.300375,0.0475,3.815083,0,,,189
projcos16,projcos,honest_hetero,eval_042,checkpoint_specific,99.0,1.5,256,1024,3072,125510,125483,2147,32,96,253361,253425,1.673625,1.669708,0.321542,0.307833,0.041167,3.692333,0,,,189
projcos16,projcos,honest_hetero,eval_043,checkpoint_specific,99.0,1.5,256,1024,3072,110101,110095,2147,32,96,222564,222628,2.435958,1.665375,0.3545,0.299417,0.04875,4.4495,0,,,189
projcos16,projcos,honest_hetero,eval_044,checkpoint_specific,99.0,1.5,256,1024,3072,110050,110045,2147,32,96,222463,222527,1.586709,1.6055,0.331416,0.297792,0.039292,3.529293,0,,,189
projcos16,projcos,honest_hetero,eval_045,checkpoint_specific,99.0,1.5,256,1024,3072,110084,110039,2147,32,96,222491,222555,1.688375,1.671958,0.351041,0.302458,0.04575,3.708541,0,,,189
projcos16,projcos,honest_hetero,eval_046,checkpoint_specific,99.0,1.5,256,1024,3072,110060,110089,2147,32,96,222517,222581,1.634125,1.608333,0.317666,0.299042,0.043708,3.585208,0,,,189
projcos16,projcos,honest_hetero,eval_047,checkpoint_specific,99.0,1.5,256,1024,3072,140737,140708,2147,32,96,283813,283877,1.879041,1.877083,0.423291,0.333541,0.050584,4.140249,0,,,189
projcos16,projcos,honest_hetero,eval_048,checkpoint_specific,99.0,1.5,256,1024,3072,140700,140709,2147,32,96,283777,283841,1.656666,1.672958,0.363417,0.333917,0.041209,3.70475,0,,,189
projcos16,projcos,honest_hetero,eval_049,checkpoint_specific,99.0,1.5,256,1024,3072,140812,140782,2147,32,96,283962,284026,1.789166,1.689833,0.433334,0.330875,0.049542,3.859416,0,,,189
projcos16,projcos,honest_hetero,eval_050,checkpoint_specific,99.0,1.5,256,1024,3072,110079,110109,2147,32,96,222556,222620,1.616291,1.614,0.325292,0.284,0.049792,3.564083,0,,,189
projcos16,projcos,honest_hetero,eval_051,checkpoint_specific,99.0,1.5,256,1024,3072,125511,125473,2147,32,96,253352,253416,1.877459,1.6005,0.341209,0.300209,0.044958,3.823126,0,,,189
projcos16,projcos,honest_hetero,eval_052,checkpoint_specific,99.0,1.5,256,1024,3072,133274,133158,2147,32,96,268800,268864,1.637125,1.673042,0.357208,0.331375,0.038958,3.6805,0,,,189
projcos16,projcos,honest_hetero,eval_053,checkpoint_specific,99.0,1.5,256,1024,3072,117973,117930,2147,32,96,238271,238335,1.694542,1.714125,0.350042,0.298,0.0475,3.754167,0,,,189
projcos16,projcos,honest_hetero,eval_054,checkpoint_specific,99.0,1.5,256,1024,3072,117920,117955,2147,32,96,238243,238307,1.597291,1.589875,0.318708,0.297959,0.040667,3.525792,0,,,189
projcos16,projcos,honest_hetero,eval_055,checkpoint_specific,99.0,1.5,256,1024,3072,117861,117827,2147,32,96,238056,238120,1.681791,1.748459,0.345083,0.297,0.046292,3.773542,0,,,189
projcos16,projcos,honest_hetero,eval_056,checkpoint_specific,99.0,1.5,256,1024,3072,117893,117845,2147,32,96,238106,238170,1.571958,1.611292,0.318209,0.306584,0.040417,3.530251,0,,,189
projcos16,projcos,honest_hetero,eval_057,checkpoint_specific,99.0,1.5,256,1024,3072,148351,148278,2147,32,96,298997,299061,1.745792,1.715292,0.406208,0.331125,0.045,3.837209,0,,,189
projcos16,projcos,honest_hetero,eval_058,checkpoint_specific,99.0,1.5,256,1024,3072,148430,148424,2147,32,96,299222,299286,1.7115,1.707167,0.355125,0.343083,0.041292,3.803042,0,,,189
projcos16,projcos,honest_hetero,eval_059,checkpoint_specific,99.0,1.5,256,1024,3072,148378,148408,2147,32,96,299154,299218,1.981667,1.864125,0.415542,0.330041,0.05275,4.228583,0,,,189
projcos16,projcos,honest_hetero,eval_060,checkpoint_specific,99.0,1.5,256,1024,3072,117899,117952,2147,32,96,238219,238283,1.808959,1.590708,0.342625,0.303875,0.046,3.749542,0,,,189
projcos16,projcos,honest_hetero,eval_061,checkpoint_specific,99.0,1.5,256,1024,3072,94695,94729,2147,32,96,191792,191856,1.657542,1.575333,0.328,0.29375,0.04525,3.571875,0,,,189
projcos16,projcos,honest_hetero,eval_062,checkpoint_specific,99.0,1.5,256,1024,3072,102456,102420,2147,32,96,207247,207311,1.561083,1.475375,0.351209,0.328625,0.025875,3.390958,1,prefill,C1,192
projcos16,projcos,honest_hetero,eval_063,checkpoint_specific,99.0,1.5,256,1024,3072,86994,86997,2147,32,96,176362,176426,1.702291,1.567875,0.339792,0.285,0.036583,3.591749,1,prefill,C2,192
projcos16,projcos,honest_hetero,eval_064,checkpoint_specific,99.0,1.5,256,1024,3072,87050,87139,2147,32,96,176557,176621,1.593666,1.54325,0.3,0.283625,0.042291,3.462832,0,,,189
projcos16,projcos,honest_hetero,eval_065,checkpoint_specific,99.0,1.5,256,1024,3072,87006,87081,2147,32,96,176455,176519,1.554708,1.574042,0.316458,0.282291,0.044625,3.455666,0,,,189
projcos16,projcos,honest_hetero,eval_066,checkpoint_specific,99.0,1.5,256,1024,3072,86979,87056,2147,32,96,176406,176470,1.524958,1.476292,0.296542,0.278917,0.040291,3.320458,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_067,checkpoint_specific,99.0,1.5,256,1024,3072,117832,117822,2147,32,96,238022,238086,1.626584,1.736375,0.351292,0.298917,0.046625,3.708501,0,,,189
projcos16,projcos,honest_hetero,eval_068,checkpoint_specific,99.0,1.5,256,1024,3072,117851,117889,2147,32,96,238111,238175,1.643917,1.553167,0.305417,0.300125,0.022458,3.519667,1,prefill,C1,192
projcos16,projcos,honest_hetero,eval_069,checkpoint_specific,99.0,1.5,256,1024,3072,117788,117797,2147,32,96,237953,238017,1.554833,1.606875,0.34225,0.325417,0.045833,3.532958,0,,,189
projcos16,projcos,honest_hetero,eval_070,checkpoint_specific,99.0,1.5,256,1024,3072,87086,87040,2147,32,96,176494,176558,1.602125,1.517375,0.305417,0.282125,0.035916,3.437541,0,,,189
projcos16,projcos,honest_hetero,eval_071,checkpoint_specific,99.0,1.5,256,1024,3072,102328,102442,2147,32,96,207138,207202,1.623042,1.591167,0.310625,0.29325,0.044333,3.551792,0,,,189
projcos16,projcos,honest_hetero,eval_072,checkpoint_specific,99.0,1.5,256,1024,3072,110106,110082,2147,32,96,222556,222620,1.649584,1.582708,0.320459,0.294209,0.044666,3.571167,0,,,189
projcos16,projcos,honest_hetero,eval_073,checkpoint_specific,99.0,1.5,256,1024,3072,94746,94742,2147,32,96,191856,191920,1.51925,1.506833,0.305792,0.288125,0.038375,3.352583,0,,,189
projcos16,projcos,honest_hetero,eval_074,checkpoint_specific,99.0,1.5,256,1024,3072,94786,94770,2147,32,96,191924,191988,1.660792,1.613459,0.31125,0.288375,0.039958,3.602584,0,,,189
projcos16,projcos,honest_hetero,eval_075,checkpoint_specific,99.0,1.5,256,1024,3072,94760,94677,2147,32,96,191805,191869,1.5485,1.467625,0.321458,0.286625,0.045583,3.348333,0,,,189
projcos16,projcos,honest_hetero,eval_076,checkpoint_specific,99.0,1.5,256,1024,3072,94714,94651,2147,32,96,191736,191800,1.578291,1.603042,0.326959,0.286292,0.04475,3.512375,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_077,checkpoint_specific,99.0,1.5,256,1024,3072,125432,125450,2147,32,96,253250,253314,1.617459,1.61425,0.320958,0.30025,0.045666,3.577625,0,,,189
projcos16,projcos,honest_hetero,eval_078,checkpoint_specific,99.0,1.5,256,1024,3072,125440,125481,2147,32,96,253289,253353,1.676375,1.657708,0.337417,0.308875,0.051292,3.69425,0,,,189
projcos16,projcos,honest_hetero,eval_079,checkpoint_specific,99.0,1.5,256,1024,3072,125501,125437,2147,32,96,253306,253370,1.603208,1.643541,0.313792,0.300625,0.040625,3.587999,0,,,189
projcos16,projcos,honest_hetero,eval_080,checkpoint_specific,99.0,1.5,256,1024,3072,94765,94814,2147,32,96,191947,192011,1.568125,1.545875,0.311167,0.287709,0.043875,3.445584,0,,,189
projcos16,projcos,honest_hetero,eval_081,checkpoint_specific,99.0,1.5,256,1024,3072,102392,102323,2147,32,96,207083,207147,1.524542,1.525875,0.306625,0.291792,0.040166,3.382375,0,,,189
projcos16,projcos,honest_hetero,eval_082,checkpoint_specific,99.0,1.5,256,1024,3072,110110,110077,2147,32,96,222555,222619,1.579334,1.744125,0.341208,0.289958,0.043416,3.656833,0,,,189
projcos16,projcos,honest_hetero,eval_083,checkpoint_specific,99.0,1.5,256,1024,3072,94755,94746,2147,32,96,191869,191933,1.568667,1.542166,0.293542,0.287041,0.039958,3.437832,0,,,189
projcos16,projcos,honest_hetero,eval_084,checkpoint_specific,99.0,1.5,256,1024,3072,94704,94772,2147,32,96,191844,191908,1.551041,1.544833,0.301875,0.292542,0.042125,3.430541,0,,,189
projcos16,projcos,honest_hetero,eval_085,checkpoint_specific,99.0,1.5,256,1024,3072,94719,94711,2147,32,96,191798,191862,1.65025,1.485375,0.303416,0.286083,0.043125,3.464833,0,,,189
projcos16,projcos,honest_hetero,eval_086,checkpoint_specific,99.0,1.5,256,1024,3072,94602,94658,2147,32,96,191628,191692,1.491708,1.51225,0.300791,0.280167,0.039292,3.323417,0,,,189
projcos16,projcos,honest_hetero,eval_087,checkpoint_specific,99.0,1.5,256,1024,3072,125505,125362,2147,32,96,253238,253302,1.683083,1.602833,0.32,0.339584,0.033167,3.658667,1,prefill,C2,192
projcos16,projcos,honest_hetero,eval_088,checkpoint_specific,99.0,1.5,256,1024,3072,125399,125445,2147,32,96,253212,253276,1.621042,1.576791,0.315791,0.302167,0.042792,3.542792,0,,,189
projcos16,projcos,honest_hetero,eval_089,checkpoint_specific,99.0,1.5,256,1024,3072,125488,125479,2147,32,96,253335,253399,1.681625,1.631667,0.344042,0.303166,0.050084,3.666542,0,,,189
projcos16,projcos,honest_hetero,eval_090,checkpoint_specific,99.0,1.5,256,1024,3072,94579,94653,2147,32,96,191600,191664,1.548458,1.515833,0.302208,0.347,0.041875,3.453166,0,,,189
projcos16,projcos,honest_hetero,eval_091,checkpoint_specific,99.0,1.5,256,1024,3072,94662,94583,2147,32,96,191616,191680,1.573791,1.519333,0.322958,0.306792,0.0195,3.419416,1,prefill,C1,192
projcos16,projcos,honest_hetero,eval_092,checkpoint_specific,99.0,1.5,256,1024,3072,102355,102324,2147,32,96,207050,207114,1.556625,1.523167,0.307875,0.2915,0.019542,3.390834,1,prefill,C1,192
projcos16,projcos,honest_hetero,eval_093,checkpoint_specific,99.0,1.5,256,1024,3072,87002,87015,2147,32,96,176385,176449,1.530417,1.535875,0.33375,0.285583,0.0455,3.397375,0,,,189
projcos16,projcos,honest_hetero,eval_094,checkpoint_specific,99.0,1.5,256,1024,3072,87089,87058,2147,32,96,176515,176579,1.487334,1.487042,0.298541,0.283417,0.037791,3.295584,0,,,189
projcos16,projcos,honest_hetero,eval_095,checkpoint_specific,99.0,1.5,256,1024,3072,87039,86952,2147,32,96,176359,176423,1.533,1.530917,0.334542,0.285917,0.042583,3.392417,0,,,189
projcos16,projcos,honest_hetero,eval_096,checkpoint_specific,99.0,1.5,256,1024,3072,87028,87127,2147,32,96,176526,176590,1.557584,1.555458,0.306208,0.283917,0.0445,3.441459,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_097,checkpoint_specific,99.0,1.5,256,1024,3072,117746,117750,2147,32,96,237864,237928,1.640125,1.591625,0.317917,0.302583,0.042625,3.576958,0,,,189
projcos16,projcos,honest_hetero,eval_098,checkpoint_specific,99.0,1.5,256,1024,3072,117710,117759,2147,32,96,237840,237904,1.650667,1.603084,0.311167,0.295875,0.016417,3.566043,1,prefill,C1,192
projcos16,projcos,honest_hetero,eval_099,checkpoint_specific,99.0,1.5,256,1024,3072,117768,117780,2147,32,96,237919,237983,1.641042,1.653917,0.308042,0.2905,0.018041,3.6035,1,prefill,C1,192
projcos16,projcos,honest_hetero,eval_100,checkpoint_specific,99.0,1.5,256,1024,3072,87096,87059,2147,32,96,176523,176587,1.675625,1.609958,0.304917,0.285916,0.065875,3.637374,0,,,189
projcos16,projcos,honest_hetero,eval_101,checkpoint_specific,99.0,1.5,256,1024,3072,94646,94700,2147,32,96,191714,191778,1.514625,1.470958,0.3035,0.284708,0.042167,3.312458,0,,,189
projcos16,projcos,honest_hetero,eval_102,checkpoint_specific,99.0,1.5,256,1024,3072,102334,102373,2147,32,96,207075,207139,1.577959,1.56225,0.318084,0.288042,0.043292,3.471543,0,,,189
projcos16,projcos,honest_hetero,eval_103,checkpoint_specific,99.0,1.5,256,1024,3072,87159,87158,2147,32,96,176685,176749,1.477125,1.497833,0.294917,0.2825,0.042708,3.300166,0,,,189
projcos16,projcos,honest_hetero,eval_104,checkpoint_specific,99.0,1.5,256,1024,3072,87133,87146,2147,32,96,176647,176711,1.525125,1.547209,0.299,0.2975,0.042792,3.412626,0,,,189
projcos16,projcos,honest_hetero,eval_105,checkpoint_specific,99.0,1.5,256,1024,3072,87165,87135,2147,32,96,176668,176732,1.526416,1.509333,0.290625,0.283542,0.039083,3.358374,0,,,189
projcos16,projcos,honest_hetero,eval_106,checkpoint_specific,99.0,1.5,256,1024,3072,87088,87115,2147,32,96,176571,176635,1.570291,1.550625,0.30625,0.281958,0.042417,3.445291,0,,,189
projcos16,projcos,honest_hetero,eval_107,checkpoint_specific,99.0,1.5,256,1024,3072,117863,117810,2147,32,96,238041,238105,1.578833,1.566208,0.315459,0.299041,0.040416,3.484498,0,,,189
projcos16,projcos,honest_hetero,eval_108,checkpoint_specific,99.0,1.5,256,1024,3072,117819,117838,2147,32,96,238025,238089,1.633583,1.665167,0.314833,0.36775,0.042084,3.708584,0,,,189
projcos16,projcos,honest_hetero,eval_109,checkpoint_specific,99.0,1.5,256,1024,3072,117845,117828,2147,32,96,238041,238105,1.654833,1.551042,0.305459,0.302042,0.04175,3.549667,0,,,189
projcos16,projcos,honest_hetero,eval_110,checkpoint_specific,99.0,1.5,256,1024,3072,87157,87160,2147,32,96,176685,176749,1.504041,1.556,0.298125,0.277792,0.040042,3.377875,0,,,189
projcos16,projcos,honest_hetero,eval_111,checkpoint_specific,99.0,1.5,256,1024,3072,87009,87018,2147,32,96,176395,176459,1.616375,1.516125,0.301708,0.277958,0.042833,3.453291,0,,,189
projcos16,projcos,honest_hetero,eval_112,checkpoint_specific,99.0,1.5,256,1024,3072,94736,94785,2147,32,96,191889,191953,1.558459,1.550958,0.300833,0.288917,0.038125,3.436459,0,,,189
projcos16,projcos,honest_hetero,eval_113,checkpoint_specific,99.0,1.5,256,1024,3072,79463,79413,2147,32,96,161244,161308,1.617958,1.5305,0.311541,0.289458,0.04225,3.480166,0,,,189
projcos16,projcos,honest_hetero,eval_114,checkpoint_specific,99.0,1.5,256,1024,3072,79395,79398,2147,32,96,161161,161225,1.472375,1.479042,0.289875,0.281458,0.03975,3.272625,0,,,189
projcos16,projcos,honest_hetero,eval_115,checkpoint_specific,99.0,1.5,256,1024,3072,79365,79342,2147,32,96,161075,161139,1.559875,1.532166,0.344167,0.293958,0.045334,3.431333,0,,,189
